steps,reward
1461331,10
1466501,10
1466527,9.866779181547802
1461551,9.961445726651979
1466787,-3.2348541
1466795,10
1466880,9.829488048699938
1467018,10
1461884,9.931304761
1467066,9.798373731390077
1467203,9.854634073586064
1467222,9.830668790561313
1467329,10
1467455,9.789833098740546
1467478,9.921180925793298
1462440,10
1462558,10
1467711,9.912532008628316
1462822,9.689348847951319
1468043,-41.9234197
1468050,9.746520258927827
1468158,9.937633177228522
1468183,9.672143215878098
1468337,9.927088638919805
1463230,9.988753794
1468462,9.851805851133724
1468472,9.875583257486529
1468480,10
1463380,10
1468821,9.989110514498869
1463915,9.985567271770174
1469105,9.616853471489566
1463984,9.931827449116247
1469116,9.963120687865578
1469192,9.847726912
1464081,10
1469236,9.928193477981107
1464160,9.945096472438486
1469334,10
1469349,9.827974635866655
1469383,10
1469652,10
1469688,9.812835839424537
1464905,9.928190778491608
1470063,9.632927698195555
1470078,9.670348880747625
1465000,9.915285435853393
1470147,9.726376971
1470254,9.791878835638727
1470351,9.793392272
1465342,9.854468777875166
1465364,9.682314879359431
1470573,9.749010257439034
1470588,9.897770034593256
1470785,9.937874107717036
1470818,9.790416181027014
1470831,10
1470899,9.946774358227534
1471002,10
1471320,9.851832241537588
1466188,-1.861207351
1471365,9.988812199849978
1466241,9.962665103
1471417,9.748583452521823
1471611,9.913453439484256
1466476,9.988288318
1471770,9.881252016
1471834,9.608872179804377
1466925,-2.071330144
1472074,10
1472212,9.747525326
1472242,9.822478392056736
1472240,9.924383747
1467140,9.617220882373852
1472295,9.848124400379906
1467160,9.818384328823218
1472315,9.987518176030534
1472339,9.837888755
1472480,9.819321760703989
1472502,-2.577430472
1472870,9.993136744454802
1467780,10
1467815,9.984325329919846
1473257,9.756256115085979
1473253,9.975910812
1473274,9.951383713
1473273,9.864832045213392
1473396,9.972591616910705
1473558,10
1473685,10
1468581,10
1473760,9.908127692
1468687,9.867626393517405
1473913,9.944751029832641
1468799,9.667386317002903
1474124,9.971926671
1474186,9.992662301427485
1469197,10
1474368,-1.868217342
1474372,9.841752092056577
1474619,9.928535911630917
1474626,9.971839330905338
1474650,9.769139311747937
1474773,9.586491218896898
1474797,9.945903555666064
1469878,10
1475113,9.613900299274498
1469989,9.893472378090298
1470002,9.866362802
1470179,9.731358581018215
1475347,10
1475568,9.979758827
1475638,9.759788563843992
1475681,-2.623298862
1475818,10
1475847,10
1475962,9.816565421916856
1470821,9.532528709439035
1476074,-2.36159284
1476103,9.977297584669078
1471022,8.592078732
1471109,-1.99362859
1476294,10
1476510,9.791677157
1476699,9.988672522634747
1471625,10
1476845,9.790599835829303
1476862,9.781981200405632
1476893,9.913586551070715
1472031,9.950776212974649
1477206,-2.043068497
1477271,9.797086042533326
1477289,9.781182066914063
1472147,9.984727702
1477417,-2.727996078
1472362,-2.281040373
1472523,9.660672747109047
1477743,9.985196287
1477844,9.845679546257912
1478018,9.924608204309921
1478075,9.888055939514057
1478105,9.858800239
1473012,9.895129421329797
1473025,10
1473076,9.745192177428626
1478263,10
1478331,-2.494961192
1478464,9.828331072373777
1478562,9.740363117
1473538,9.811771605
1478755,9.687499687597828
1478803,9.936880383794987
1478880,10
1473848,9.909690494481344
1479016,9.568379392066522
1479044,9.893436015421182
1479106,9.759662213609218
1479239,9.948393579693942
1479237,9.611875983
1479245,9.682893415754805
1474290,9.916801213579573
1474350,-2.915126194
1479653,9.783893122678002
1479797,10
1474632,9.982937032235798
1480008,10
1480042,10
1480073,9.968177641616762
1480163,9.988736308883395
1480172,10
1475156,9.790531153228429
1480403,9.852101397015133
1480441,10
1475574,9.979684752489351
1475581,9.680446005779526
1480745,10
1475669,9.910089182
1480953,10
1481018,9.943372655295859
1481070,9.963956029
1475947,9.941435111684182
1481146,10
1481332,9.979362919170182
1481389,10
1481381,9.710752227055991
1481752,9.858604813961962
1481933,9.742986532245594
1481923,9.690869754382478
1476741,9.935916768428639
1476781,9.921073782596103
1476822,10
1482106,9.977135502
1476960,9.877231837
1482168,10
1482216,9.992996358415155
1482293,9.889266901879358
1482314,9.763325871043392
1482343,9.391958827924919
1482856,9.748335806737037
1482914,9.930046671766963
1477729,9.942187131899242
1483019,10
1477851,10
1477880,9.923919509038003
1483180,9.993031651
1477968,9.938154921146104
1483220,9.782302892878652
1483302,9.729798675537007
1483347,9.957501945
1483433,9.974683246764673
1483539,9.869978678753688
1483714,9.965735008508794
1483842,9.846946978753126
1478934,9.938059361156665
1484156,9.975208954
1484196,9.883404594
1484214,9.883821647131724
1479034,9.959491538304016
1484239,9.98295345
1484289,9.894173765
1484428,9.867743619
1484576,9.988188344330798
1479392,9.881665518868365
1479389,9.758913952045773
1484865,9.707303281854504
1479707,9.851455155
1485032,9.917515545811575
1485073,9.528295131069493
1485080,9.663370348640843
1485318,10
1485310,9.859059199711522
1485326,9.996823883435644
1485348,9.739118898429677
1480163,9.862302924242858
1485487,9.503402846283418
1485530,9.744280495631656
1485678,9.954304005817066
1485829,10
1480655,10
1480709,9.941046424263927
1480855,10
1486112,9.841390443294186
1486299,10
1486320,10
1486358,9.720968348384062
1481174,9.888583082282416
1486384,9.881493336525963
1486475,9.774094870495183
1486735,10
1481601,9.760782416092368
1486824,10
1486903,9.654042342505837
1487064,9.640807365390929
1481988,9.917025093589965
1482042,9.853969613506992
1487275,9.857426916347517
1482082,9.861860439016791
1487324,9.984771971692789
1487377,9.753944917
1487371,9.973979751
1487457,9.746742068202348
1487626,9.746258757293687
1487656,9.736443215303348
1487952,9.703001681658558
1488022,9.852953833540285
1482897,9.988497700199654
1488129,9.932972773
1488140,9.840725888304384
1482954,10
1483017,9.928634115010297
1488335,9.713473056945054
1488351,9.996567323
1483235,9.988779757096609
1488498,9.968841502217824
1488510,9.989122067716007
1488573,-2.863966365
1488825,9.573943206
1489013,10
1483955,9.822568825279667
1483943,9.989165888156586
1489253,9.983734775
1489314,-2.85287488
1489387,9.843106122101021
1489423,10
1484233,-39.49794692
1489470,9.544594946591383
1489593,9.690102519719266
1489619,9.960573742778795
1484518,10
1489913,9.996676702
1484888,9.734456059892194
1490209,9.883954069535362
1485011,9.890785559885465
1490283,10
1490265,9.952153809129026
1490278,10
1490424,9.983327352571392
1485236,10
1490511,9.760035519477071
1490649,-41.39316634
1490702,10
1490757,9.924882052575148
1490911,9.992775324130085
1491114,9.845240531399746
1491155,10
1491161,9.823769631232894
1485985,10
1485990,9.760318284453747
1491234,9.780015989587664
1486090,9.987430158371488
1486349,9.826407981
1491587,9.714967669239211
1491880,9.882174324550833
1486686,9.671616535521906
1491896,9.819260254855648
1492025,9.919922785291122
1492002,9.959321686411132
1486945,9.987857069004347
1492162,-4.35525123
1492180,9.989490156
1492191,-3.005487597
1487051,9.791663956631846
1492430,10
1492457,-2.012745192
1492566,9.726879229
1492650,9.976944127
1487458,9.982135034227765
1487603,9.716457847907607
1493035,10
1493086,9.576130246835618
1493147,10
1493212,9.286656874672953
1487995,9.909395096
1493397,9.751866667558232
1493397,9.674106857853841
1488284,10
1493560,10
1493707,9.892754033
1493707,9.996223592699016
1493746,10
1488651,9.904126041634042
1488741,9.902459275
1494053,10
1494103,9.826117241478567
1494223,9.988902111748999
1494238,10
1489177,10
1494530,-3.577567973
1489419,-9.669384067
1494688,9.880038856467564
1489524,9.838873291154806
1494767,9.952444968426793
1494842,10
1494962,9.949013440741423
1489939,9.928849109196868
1489976,9.915692598
1495319,9.754579832039559
1495324,-6.0011067
1495412,-2.582247951
1495447,9.627397142248867
1495423,9.948442302816389
1495570,9.756842929091757
1495650,9.729413902119354
1495636,9.587204292152354
1495754,10
1495753,-35.99029757
1490690,-41.4779814
1490861,9.848066959
1490885,9.664140511453875
1496375,10
1496495,9.972544669747245
1496511,9.989093956563522
1496636,9.992101204571307
1496697,10
1496733,10
1496784,9.877682369956004
1496795,9.943702645361045
1491663,9.521947516818026
1496913,-2.255096702
1497084,10
1491911,9.821237829740461
1492067,10
1497322,9.769068085952407
1497381,9.955454674432662
1492155,9.85150495
1497550,9.523313462607438
1497605,9.984307359445767
1497825,9.942657456075874
1497966,9.825260119968366
1497988,9.971898038851352
1497991,9.931531210446693
1498060,10
1492839,9.872327963684457
1498097,9.837152749
1492936,9.969996100591764
1498306,9.908174258981365
1498444,9.747676109971122
1493231,9.917887773024171
1493243,9.932598319792739
1498660,9.919391454424268
1498789,9.684776361751783
1493661,9.967416091394945
1498919,9.996528888569829
1498916,9.975038645042307
1499036,9.592492334962353
1499078,9.760908382
1499116,9.886420585851967
1494082,10
1499318,9.793734062342244
1499352,-42.46207124
1494218,8.297037164117684
1499514,9.871695778
1494325,9.977851416310273
1499932,9.814369162776236
1499978,9.953564541778174
1500040,10
1494835,10
1500085,9.577155709053013
1500210,9.872862713448402
1500218,9.910784378468838
1495061,9.780314244409288
1500507,9.921753188862075
1500558,10
1500695,10
1500732,10
1500826,9.996495805043656
1495639,10
1495648,9.907884523731747
1495770,10
1501162,9.958578603430263
1501305,9.719804801213744
1501313,9.939297140521884
1501340,10
1501411,9.864032514352127
1496268,9.860732606
1501607,10
1496540,9.822386726634564
1496585,9.951956327299351
1501867,-3.182905559
1496648,9.679300671033813
1501972,9.996533199506564
1502007,10
1502035,9.996407345
1502251,9.757585705415575
1502314,9.941485729
1502403,9.941649981073253
1502427,-2.775622678
1497351,9.827756880404799
1502744,9.977211140627436
1497519,9.907421996863329
1497684,9.973603791460967
1502946,9.821295680805486
1503073,9.923559970636465
1497925,9.977127250875858
1503195,-2.561920967
1503215,9.668225237
1503197,10
1503225,9.870981583931044
1503275,10
1503456,9.94639433
1503508,9.954876015918837
1503882,9.996624677
1503924,9.875249591928151
1498712,10
1498705,-2.423119202
1503999,9.765187164123354
1498741,9.871261868934008
1498792,9.930144691
1504220,10
1504249,9.737635997691024
1504267,10
1504904,8.955690009149595
1504899,9.855645856
1504917,9.913891168148846
1504942,10
1504991,9.850380505589131
1499767,10
1499805,9.907192004662287
1505060,9.939202840070276
1505097,10
1505145,-2.888619443
1499966,-2.120635261
1500293,9.985466718497564
1505643,9.928425932701265
1505874,9.851220726492514
1505950,10
1506006,9.758333154462685
1500781,10
1500800,10
1506076,9.829009869221354
1506087,9.921486349228218
1506212,10
1506231,9.730821321315815
1506240,9.846973018404222
1501066,9.829504769550947
1506581,9.911606888051548
1506644,9.932229359771549
1501385,9.775933191509708
1501838,9.656361315743535
1507163,9.884963930027872
1507196,8.952065460860286
1501975,9.984617902005171
1502025,9.996527175515041
1507292,9.957007662179494
1507358,9.937819187751998
1507376,9.941427319380592
1507405,10
1507401,9.663769230401664
1507431,9.790173433868333
1502492,-2.936594529
1502546,9.677692313
1507902,9.861409254405189
1502754,10
1508092,9.956731078
1508111,9.996480880464313
1508230,9.777662280010926
1503083,9.846948564590365
1508433,10
1508473,9.891059973262848
1508519,9.948338321519486
1508534,9.927083893
1508661,10
1508732,9.723531064
1508838,9.700428729829444
1503586,10
1503648,-2.743864734
1509082,9.894630676732035
1503873,10
1503909,9.982419797642706
1509465,9.787121860385549
1509500,-11.81543488
1509496,9.805734909488123
1509487,9.98397908
1509598,9.780254614713686
1509588,9.796297941835078
1509632,9.800175358004374
1504386,9.934112713743353
1509685,9.876680897382517
1509683,10
1504812,9.925918747905193
1504832,9.975868397569922
1504912,9.782692454279157
1510263,9.756780630598342
1510350,9.942779448954786
1510458,9.846596218238854
1510469,10
1510485,9.706497483
1510652,9.766118068766602
1510663,9.907137504457255
1510699,10
1505455,10
1510776,9.924951528741179
1510796,9.947854992980366
1511021,9.789543043
1505786,9.74118001
1511331,9.803802067966584
1506040,9.784819914778257
1511342,9.936541181
1511364,9.904224829698144
1506072,9.973335848784979
1511421,10
1511771,10
1511813,9.905105398
1511822,9.878631061
1506538,9.907878965127361
1511925,9.817867429740428
1511985,9.888876548
1512025,10
1506767,9.884913701354705
1506839,9.763050351
1512559,-2.789400196
1507250,9.860737119
1512618,-3.561349687
1512622,-2.655656426
1512635,9.893616732217389
1507488,9.989044951181036
1512806,10
1512844,9.881165812603367
1512893,9.992199423570423
1512955,10
1507868,9.956241918
1513269,9.940653595658427
1513283,9.993430506997477
1508046,9.836288555493473
1508321,9.753215120267697
1513610,10
1513621,9.943348597972921
1508374,9.937748454608691
1513816,9.808334169533017
1513817,9.90008122
1508718,9.620588184
1514094,9.768048800813048
1508995,-2.253182417
1514287,9.869989120467068
1514339,10
1514451,9.864050199860603
1514479,9.996001326896875
1514543,9.812072676564938
1514720,9.893924865
1514730,10
1509577,9.926106422413492
1514952,10
1515050,10
1509792,-2.226008043
1509959,9.907226127122547
1515281,-2.947897146
1515299,9.526712780715975
1515306,9.987352437173167
1510105,-3.047358884
1515440,9.879403002897899
1515475,9.784254813997716
1515512,9.860061300097888
1515897,9.785002273723094
1510691,9.968695606704994
1510880,9.996194472019019
1516174,9.671431769
1516196,9.962003528606415
1516293,9.995986486361089
1516281,9.983513136616246
1516382,9.977470906356983
1511099,9.767787963282888
1516445,9.865916148735026
1511197,9.970259728843418
1516636,9.657946937010248
1516761,10
1516888,9.922204824824599
1511606,9.658510525
1516975,-2.799920986
1516975,10
1517031,9.978489907926367
1517340,9.842896683357903
